user_id,group,coupon_received,signup_day,exposure_day,made_first_purchase_30d,days_to_first_purchase,repeat_visits_14d,browse_sessions_14d,product_views_14d,cart_adds_14d,discount_page_views_14d,coupon_used,repeat_purchase_180d,orders_180d,gross_revenue_180d,discount_cost_180d,net_revenue_180d,realized_ltv_180d,latent_response_type,latent_value_type,latent_timing_type
8504,treatment,1,67,70,1,15,3,8,22,3,2,0,1,5,380.34,19.02,361.32,361.32,persuadable,high_value,normal_timing
8505,treatment,1,82,84,0,,0,2,9,0,9,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8506,control,0,46,51,0,,2,3,4,2,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8507,treatment,1,13,15,0,,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8508,control,0,40,46,1,12,5,6,13,3,0,0,1,6,319.45,15.97,303.48,303.48,sure_thing,high_value,normal_timing
8509,treatment,1,23,25,1,5,5,5,9,3,1,1,1,2,93.05,20.76,72.3,72.3,sure_thing,medium_value,pulled_forward
8510,treatment,1,48,49,1,11,0,1,4,0,1,0,0,1,29.69,2.97,26.73,26.73,lost_cause,no_value,no_purchase
8511,control,0,54,60,1,14,2,4,3,1,5,0,0,1,31.8,11.13,20.67,20.67,persuadable,discount_driven_low_value,pulled_forward
8512,treatment,1,50,55,0,,0,5,6,3,4,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
8513,treatment,1,53,53,0,,0,1,2,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8514,treatment,1,28,29,0,,1,4,6,1,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8515,control,0,16,16,1,14,3,4,20,3,0,0,1,6,255.18,12.76,242.42,242.42,sure_thing,high_value,normal_timing
8516,treatment,1,77,83,0,,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8517,treatment,1,37,42,0,,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8518,control,0,19,26,0,,0,0,3,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8519,treatment,1,90,92,1,2,2,5,2,0,5,1,0,1,46.5,25.86,20.64,20.64,persuadable,discount_driven_low_value,pulled_forward
8520,control,0,3,3,0,,1,6,18,4,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
8521,treatment,1,32,35,0,,0,11,24,4,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
8522,control,0,67,67,1,7,5,5,12,4,0,0,1,7,297.1,14.86,282.25,282.25,persuadable,high_value,normal_timing
8523,treatment,1,37,38,0,,0,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8524,control,0,76,82,0,,1,5,14,1,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8525,control,0,33,36,1,7,2,0,7,1,3,0,1,2,68.33,23.91,44.41,44.41,persuadable,discount_driven_low_value,pulled_forward
8526,treatment,1,58,65,0,,3,4,12,3,3,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
8527,treatment,1,39,43,0,,2,3,4,1,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8528,treatment,1,43,48,1,10,1,4,13,2,1,0,1,5,417.89,20.89,397.0,397.0,sure_thing,high_value,normal_timing
8529,treatment,1,45,51,0,,1,2,11,1,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8530,control,0,88,91,0,,4,3,24,2,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8531,treatment,1,69,71,0,,0,0,3,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8532,control,0,34,40,0,,1,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8533,control,0,38,44,0,,0,8,16,4,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8534,treatment,1,37,39,0,,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8535,treatment,1,67,73,0,,3,6,17,0,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
8536,control,0,54,61,0,,7,6,13,1,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8537,control,0,49,50,1,16,3,4,20,3,3,0,1,6,242.9,12.14,230.75,230.75,sure_thing,high_value,normal_timing
8538,treatment,1,39,45,0,,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8539,control,0,36,36,0,,0,1,7,1,7,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8540,control,0,50,57,0,,2,6,12,0,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8541,control,0,75,82,0,,1,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8542,control,0,87,93,0,,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8543,control,0,6,8,0,,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8544,treatment,1,22,29,0,,0,0,5,1,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8545,control,0,62,66,0,,0,1,1,1,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8546,treatment,1,14,14,0,,4,1,12,1,9,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8547,treatment,1,55,61,0,,2,3,6,0,10,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8548,treatment,1,39,46,0,,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8549,treatment,1,18,20,1,17,1,6,20,3,2,0,1,5,223.1,11.16,211.95,211.95,sure_thing,high_value,normal_timing
8550,treatment,1,46,47,0,,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8551,treatment,1,46,50,0,,0,3,3,1,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8552,treatment,1,65,67,1,19,2,10,19,3,1,1,1,7,373.65,28.27,345.38,345.38,sure_thing,high_value,normal_timing
8553,treatment,1,75,80,0,,2,0,3,0,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8554,treatment,1,86,88,0,,0,2,5,2,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8555,treatment,1,40,41,0,,1,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8556,control,0,62,63,0,,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8557,treatment,1,71,76,1,3,3,2,13,0,3,1,0,1,18.59,16.1,2.49,2.49,persuadable,discount_driven_low_value,pulled_forward
8558,treatment,1,89,92,0,,4,2,7,0,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8559,control,0,59,59,1,5,1,7,14,1,1,0,1,2,108.29,5.41,102.87,102.87,sure_thing,high_value,normal_timing
8560,treatment,1,23,27,0,,1,2,2,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8561,control,0,31,37,0,,2,3,9,3,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
8562,control,0,19,20,0,,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8563,treatment,1,18,19,1,12,3,10,16,3,1,0,1,2,171.26,8.56,162.69,162.69,sure_thing,high_value,normal_timing
8564,control,0,28,30,0,,4,4,17,3,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8565,control,0,45,52,0,,3,1,9,0,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8566,control,0,71,73,0,,0,1,8,0,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8567,treatment,1,27,33,0,,1,0,5,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8568,control,0,17,22,0,,1,1,3,2,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8569,treatment,1,12,19,0,,0,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8570,treatment,1,18,22,0,,6,2,10,3,3,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
8571,treatment,1,39,41,0,,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8572,treatment,1,38,43,0,,0,3,4,2,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8573,treatment,1,36,36,0,,1,4,14,4,4,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
8574,control,0,29,35,0,,1,0,5,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8575,treatment,1,41,42,1,25,3,2,5,1,4,1,0,1,36.2,22.26,13.94,13.94,persuadable,discount_driven_low_value,pulled_forward
8576,treatment,1,59,64,0,,2,2,16,0,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
8577,control,0,5,9,0,,1,3,15,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8578,control,0,81,82,0,,6,8,16,5,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8579,treatment,1,28,31,0,,0,0,3,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8580,control,0,13,17,0,,5,6,21,3,0,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
8581,treatment,1,16,22,1,6,1,1,8,1,6,1,0,1,29.68,19.98,9.7,9.7,persuadable,discount_driven_low_value,normal_timing
8582,control,0,50,53,0,,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8583,treatment,1,47,47,0,,2,1,2,0,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8584,control,0,8,8,0,,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8585,treatment,1,45,50,0,,2,7,11,2,5,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
8586,control,0,20,27,1,13,5,7,12,5,2,0,1,3,153.94,7.7,146.25,146.25,sure_thing,high_value,normal_timing
8587,control,0,83,86,0,,4,1,21,1,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8588,control,0,28,28,0,,3,5,16,5,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8589,control,0,90,91,0,,5,4,20,2,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8590,treatment,1,53,60,1,20,3,9,14,4,5,1,1,3,293.09,24.24,268.85,268.85,persuadable,high_value,normal_timing
8591,treatment,1,87,92,0,,3,9,24,2,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
8592,control,0,50,50,1,7,3,5,24,2,0,0,1,6,476.3,23.81,452.48,452.48,sure_thing,high_value,normal_timing
8593,treatment,1,12,14,1,11,2,7,8,4,2,1,1,2,99.77,21.56,78.21,78.21,sure_thing,medium_value,pulled_forward
8594,control,0,58,63,1,16,3,2,10,0,7,0,1,2,63.93,22.38,41.56,41.56,persuadable,discount_driven_low_value,normal_timing
8595,control,0,43,48,0,,4,5,12,2,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8596,treatment,1,74,76,0,,2,6,24,2,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8597,treatment,1,36,41,0,,1,2,7,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8598,treatment,1,17,24,0,,4,7,14,9,4,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
8599,control,0,11,18,0,,2,1,3,3,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8600,control,0,67,73,0,,3,6,28,9,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
8601,treatment,1,21,23,0,,0,1,0,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8602,control,0,61,61,0,,0,5,10,1,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8603,control,0,13,16,0,,0,3,5,2,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8604,treatment,1,8,8,0,,1,5,8,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8605,treatment,1,64,68,0,,2,3,7,2,4,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
8606,control,0,32,36,0,,5,9,15,4,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8607,control,0,52,54,0,,1,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8608,treatment,1,3,4,0,,1,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8609,control,0,17,21,0,,0,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8610,control,0,9,9,0,,1,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8611,control,0,26,28,0,,2,3,8,6,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8612,treatment,1,26,33,0,,1,1,10,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8613,treatment,1,34,41,0,,1,5,8,1,5,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
8614,control,0,22,27,0,,0,3,3,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8615,control,0,42,44,1,20,4,2,3,2,9,0,0,1,38.28,13.4,24.88,24.88,persuadable,discount_driven_low_value,pulled_forward
8616,treatment,1,82,82,0,,8,8,10,2,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
8617,treatment,1,8,13,1,11,6,8,23,4,5,0,1,8,312.37,15.62,296.76,296.76,persuadable,high_value,normal_timing
8618,treatment,1,81,84,0,,3,6,11,0,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8619,control,0,38,43,0,,3,2,5,0,9,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8620,treatment,1,53,54,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8621,treatment,1,61,67,0,,2,3,13,4,9,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8622,treatment,1,67,73,0,,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8623,control,0,85,88,0,,5,6,14,4,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8624,treatment,1,90,90,0,,2,2,5,0,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8625,control,0,9,12,1,4,2,8,18,2,1,0,1,4,216.35,10.82,205.53,205.53,sure_thing,high_value,normal_timing
8626,control,0,37,39,1,18,3,6,15,2,0,0,1,2,144.84,7.24,137.6,137.6,sure_thing,high_value,normal_timing
8627,control,0,49,55,1,14,1,3,18,3,2,0,1,2,60.38,7.25,53.13,53.13,sure_thing,medium_value,pulled_forward
8628,treatment,1,48,49,1,8,2,2,8,1,2,1,0,1,41.4,24.08,17.32,17.32,persuadable,discount_driven_low_value,normal_timing
8629,control,0,90,90,0,,2,2,4,3,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8630,treatment,1,59,66,0,,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8631,treatment,1,37,38,0,,1,3,4,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8632,treatment,1,83,83,0,,2,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8633,control,0,66,72,0,,1,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8634,treatment,1,72,77,0,,5,7,19,2,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8635,control,0,57,59,0,,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8636,control,0,6,9,0,,0,1,2,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8637,control,0,88,93,0,,2,1,3,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8638,control,0,65,71,0,,0,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8639,treatment,1,14,16,0,,2,1,9,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8640,control,0,23,24,0,,1,1,2,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8641,control,0,31,31,0,,1,5,6,3,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8642,treatment,1,23,29,0,,4,8,17,2,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8643,control,0,56,62,0,,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8644,control,0,50,57,0,,4,9,19,2,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
8645,control,0,20,25,0,,0,4,9,1,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8646,control,0,63,64,1,11,2,8,13,3,1,0,1,4,361.92,18.1,343.82,343.82,sure_thing,high_value,normal_timing
8647,treatment,1,26,27,0,,2,4,21,3,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
8648,control,0,15,16,0,,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8649,control,0,87,90,0,,1,4,5,0,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8650,treatment,1,29,36,1,11,2,2,2,3,5,1,1,2,67.51,33.22,34.29,34.29,persuadable,discount_driven_low_value,normal_timing
8651,control,0,21,26,0,,0,2,10,1,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8652,treatment,1,65,68,0,,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8653,treatment,1,69,74,0,,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8654,control,0,14,20,1,8,1,6,6,2,9,0,0,1,31.43,11.0,20.43,20.43,persuadable,discount_driven_low_value,normal_timing
8655,control,0,6,9,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8656,control,0,77,83,0,,2,4,10,1,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8657,control,0,46,46,1,20,0,0,2,0,0,0,0,1,19.67,1.97,17.7,17.7,lost_cause,no_value,no_purchase
8658,control,0,42,44,0,,5,4,24,5,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8659,treatment,1,38,39,0,,9,5,17,3,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
8660,control,0,53,54,0,,3,5,12,0,9,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8661,control,0,61,62,0,,3,2,4,0,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8662,control,0,8,10,0,,1,4,22,2,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8663,treatment,1,24,29,0,,1,3,8,0,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8664,treatment,1,86,90,0,,0,1,5,1,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8665,control,0,16,19,0,,4,8,24,3,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
8666,treatment,1,82,85,1,3,0,2,9,1,3,1,0,1,38.83,14.25,24.58,24.58,sure_thing,medium_value,pulled_forward
8667,control,0,37,38,0,,2,2,10,4,0,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
8668,treatment,1,18,23,0,,1,1,3,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8669,treatment,1,54,60,0,,1,6,11,1,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8670,treatment,1,60,64,0,,2,3,5,1,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8671,control,0,32,38,0,,1,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8672,control,0,72,78,1,15,1,2,5,2,4,0,1,2,71.33,24.97,46.37,46.37,persuadable,discount_driven_low_value,pulled_forward
8673,treatment,1,6,12,0,,4,6,29,5,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
8674,control,0,11,11,1,15,3,5,10,2,5,0,0,1,24.99,8.75,16.24,16.24,persuadable,discount_driven_low_value,pulled_forward
8675,control,0,56,56,0,,0,0,5,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8676,treatment,1,52,55,0,,2,7,17,4,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8677,treatment,1,63,63,0,,1,2,12,0,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8678,treatment,1,77,77,0,,0,5,6,0,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8679,treatment,1,84,85,0,,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8680,treatment,1,46,46,0,,2,4,9,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8681,control,0,46,48,0,,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8682,treatment,1,84,86,0,,1,0,10,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8683,treatment,1,87,93,0,,3,9,16,3,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8684,treatment,1,5,12,1,8,1,6,7,1,3,1,0,1,40.52,14.45,26.06,26.06,sure_thing,medium_value,pulled_forward
8685,control,0,46,47,0,,1,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8686,control,0,83,86,0,,2,4,9,1,7,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8687,treatment,1,5,9,0,,1,8,17,3,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8688,control,0,88,90,0,,1,0,2,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8689,control,0,68,70,1,17,2,3,13,0,1,0,1,2,91.81,11.02,80.79,80.79,sure_thing,medium_value,pulled_forward
8690,treatment,1,15,20,0,,3,8,19,1,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8691,treatment,1,58,61,1,13,8,8,13,2,2,1,1,3,150.8,17.13,133.67,133.67,sure_thing,high_value,normal_timing
8692,control,0,39,44,1,5,4,7,15,1,1,0,1,7,385.9,19.29,366.6,366.6,sure_thing,high_value,normal_timing
8693,control,0,31,31,0,,2,0,7,0,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8694,control,0,56,59,1,14,2,5,13,1,1,0,1,3,130.52,15.66,114.86,114.86,sure_thing,medium_value,pulled_forward
8695,treatment,1,67,69,0,,4,6,2,1,5,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
8696,control,0,81,83,0,,0,2,5,1,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8697,control,0,38,41,1,3,11,6,20,1,0,0,1,5,317.67,15.88,301.79,301.79,sure_thing,high_value,normal_timing
8698,control,0,15,17,0,,0,2,6,1,7,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8699,control,0,78,84,1,20,5,3,13,3,2,0,1,3,181.11,9.06,172.06,172.06,sure_thing,high_value,normal_timing
8700,control,0,31,32,1,1,1,7,9,2,2,0,1,6,350.59,42.07,308.52,308.52,sure_thing,medium_value,pulled_forward
8701,control,0,69,76,0,,2,2,5,0,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8702,treatment,1,72,74,0,,1,2,6,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8703,control,0,6,10,0,,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8704,control,0,37,38,1,11,4,3,8,1,5,0,0,1,37.92,13.27,24.65,24.65,persuadable,discount_driven_low_value,normal_timing
8705,control,0,8,15,1,16,6,7,26,7,4,0,1,4,228.6,11.43,217.17,217.17,persuadable,high_value,normal_timing
8706,control,0,55,60,1,10,0,4,3,1,3,0,1,2,91.88,11.03,80.85,80.85,sure_thing,medium_value,pulled_forward
8707,control,0,72,78,0,,0,0,7,2,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
8708,control,0,51,58,0,,0,6,11,3,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
8709,control,0,30,37,0,,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8710,control,0,88,90,0,,0,2,3,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
8711,treatment,1,8,10,1,9,2,6,17,1,2,1,0,1,26.96,12.82,14.13,14.13,sure_thing,medium_value,pulled_forward
8712,control,0,13,14,0,,3,0,12,1,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
8713,treatment,1,33,37,0,,7,4,11,5,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
8714,treatment,1,86,93,1,14,0,3,8,1,6,1,0,1,33.29,21.24,12.05,12.05,persuadable,discount_driven_low_value,pulled_forward
